ref,fileName,date,description,status,publicScore,privateScore
56133123,KAP12_U005_S955939_1050.csv,2026-09-10 00:05:32.923000,envios=1050  semilla=955939,SubmissionStatus.COMPLETE,18.072,
56133136,KAP12_U005_S955939_1100.csv,2026-09-10 00:06:05.003000,envios=1100  semilla=955939,SubmissionStatus.COMPLETE,16.906,
56133160,KAP12_U005_S955939_1150.csv,2026-09-10 00:06:37.003000,envios=1150  semilla=955939,SubmissionStatus.COMPLETE,15.490,
56133175,KAP12_U005_S955939_1200.csv,2026-09-10 00:07:09.020000,envios=1200  semilla=955939,SubmissionStatus.COMPLETE,17.489,
56133194,KAP12_U005_S955939_1250.csv,2026-09-10 00:07:41.020000,envios=1250  semilla=955939,SubmissionStatus.COMPLETE,16.156,
56133207,KAP12_U005_S955939_1300.csv,2026-09-10 00:08:13.130000,envios=1300  semilla=955939,SubmissionStatus.COMPLETE,14.990,
56132971,KAP12_U005_S955939_800.csv,2026-09-10 00:02:52.567000,envios=800  semilla=955939,SubmissionStatus.COMPLETE,17.822,
56133017,KAP12_U005_S955939_850.csv,2026-09-10 00:03:24.630000,envios=850  semilla=955939,SubmissionStatus.COMPLETE,16.573,
56133049,KAP12_U005_S955939_900.csv,2026-09-10 00:03:56.710000,envios=900  semilla=955939,SubmissionStatus.COMPLETE,18.572,
56133070,KAP12_U005_S955939_950.csv,2026-09-10 00:04:28.863000,envios=950  semilla=955939,SubmissionStatus.COMPLETE,20.570,
56132710,KAP12_U010_S955939_1000.csv,2026-09-09 23:57:24.783000,envios=1000  semilla=955939,SubmissionStatus.COMPLETE,19.488,
56132717,KAP12_U010_S955939_1050.csv,2026-09-09 23:57:56.900000,envios=1050  semilla=955939,SubmissionStatus.COMPLETE,17.905,
56132727,KAP12_U010_S955939_1100.csv,2026-09-09 23:58:28.927000,envios=1100  semilla=955939,SubmissionStatus.COMPLETE,19.987,
56132737,KAP12_U010_S955939_1150.csv,2026-09-09 23:59:00.963000,envios=1150  semilla=955939,SubmissionStatus.COMPLETE,18.488,
56132740,KAP12_U010_S955939_1200.csv,2026-09-09 23:59:32.930000,envios=1200  semilla=955939,SubmissionStatus.COMPLETE,17.239,
56132746,KAP12_U010_S955939_1250.csv,2026-09-10 00:00:05.003000,envios=1250  semilla=955939,SubmissionStatus.COMPLETE,15.823,
56132801,KAP12_U010_S955939_1300.csv,2026-09-10 00:00:37.190000,envios=1300  semilla=955939,SubmissionStatus.COMPLETE,14.574,
56132683,KAP12_U010_S955939_800.csv,2026-09-09 23:55:16.453000,envios=800  semilla=955939,SubmissionStatus.COMPLETE,21.070,
56132687,KAP12_U010_S955939_850.csv,2026-09-09 23:55:48.617000,envios=850  semilla=955939,SubmissionStatus.COMPLETE,19.904,
56132696,KAP12_U010_S955939_900.csv,2026-09-09 23:56:20.747000,envios=900  semilla=955939,SubmissionStatus.COMPLETE,18.405,
56132704,KAP12_U010_S955939_950.csv,2026-09-09 23:56:52.757000,envios=950  semilla=955939,SubmissionStatus.COMPLETE,17.655,
56132594,KAP12_U040_S955939_1000.csv,2026-09-09 23:48:44.890000,envios=1000  semilla=955939,SubmissionStatus.COMPLETE,19.238,
56132600,KAP12_U040_S955939_1050.csv,2026-09-09 23:49:16.950000,envios=1050  semilla=955939,SubmissionStatus.COMPLETE,18.155,
56132608,KAP12_U040_S955939_1100.csv,2026-09-09 23:49:48.973000,envios=1100  semilla=955939,SubmissionStatus.COMPLETE,16.739,
56132621,KAP12_U040_S955939_1150.csv,2026-09-09 23:50:21.053000,envios=1150  semilla=955939,SubmissionStatus.COMPLETE,15.324,
56132628,KAP12_U040_S955939_1200.csv,2026-09-09 23:50:53.070000,envios=1200  semilla=955939,SubmissionStatus.COMPLETE,17.406,
56132639,KAP12_U040_S955939_1250.csv,2026-09-09 23:51:25.310000,envios=1250  semilla=955939,SubmissionStatus.COMPLETE,16.323,
56132653,KAP12_U040_S955939_1300.csv,2026-09-09 23:51:57.523000,envios=1300  semilla=955939,SubmissionStatus.COMPLETE,14.990,
56132570,KAP12_U040_S955939_800.csv,2026-09-09 23:46:36.430000,envios=800  semilla=955939,SubmissionStatus.COMPLETE,17.822,
56132575,KAP12_U040_S955939_850.csv,2026-09-09 23:47:08.630000,envios=850  semilla=955939,SubmissionStatus.COMPLETE,16.739,
56132582,KAP12_U040_S955939_900.csv,2026-09-09 23:47:40.657000,envios=900  semilla=955939,SubmissionStatus.COMPLETE,18.655,
56132586,KAP12_U040_S955939_950.csv,2026-09-09 23:48:12.777000,envios=950  semilla=955939,SubmissionStatus.COMPLETE,20.654,
