escenario_codigo,escenario,semilla,corte,ganancia,es_maximo,fileName,date,ref
U040,40%,299993,1100,20.237,NO,KAP12_U040_S299993_1100.csv,2026-09-10 00:05:22.827000,56133119
U040,40%,299993,1150,19.071,NO,KAP12_U040_S299993_1150.csv,2026-09-10 00:05:54.807000,56133132
U040,40%,299993,1200,17.739,NO,KAP12_U040_S299993_1200.csv,2026-09-10 00:06:26.700000,56133151
U040,40%,299993,1250,16.406,NO,KAP12_U040_S299993_1250.csv,2026-09-10 00:06:58.810000,56133170
U040,40%,299993,1300,15.24,NO,KAP12_U040_S299993_1300.csv,2026-09-10 00:07:30.730000,56133190
U010,10%,299993,800,17.655,NO,KAP12_U010_S299993_800.csv,2026-09-10 19:18:52.707000,56150403
U010,10%,299993,850,16.24,NO,KAP12_U010_S299993_850.csv,2026-09-10 19:19:24.650000,56150405
U010,10%,299993,900,17.739,NO,KAP12_U010_S299993_900.csv,2026-09-10 19:19:56.593000,56150410
U010,10%,299993,950,20.154,SI,KAP12_U010_S299993_950.csv,2026-09-10 19:20:28.533000,56150421
U010,10%,299993,1000,19.071,NO,KAP12_U010_S299993_1000.csv,2026-09-10 19:21:00.520000,56150428
U010,10%,299993,1050,18.072,NO,KAP12_U010_S299993_1050.csv,2026-09-10 19:21:32.530000,56150434
U010,10%,299993,1100,16.906,NO,KAP12_U010_S299993_1100.csv,2026-09-10 19:22:04.633000,56150440
U010,10%,299993,1150,18.905,NO,KAP12_U010_S299993_1150.csv,2026-09-10 19:22:36.783000,56150453
U010,10%,299993,1200,17.572,NO,KAP12_U010_S299993_1200.csv,2026-09-10 19:23:08.787000,56150458
U010,10%,299993,1250,16.323,NO,KAP12_U010_S299993_1250.csv,2026-09-10 19:23:40.943000,56150463
U010,10%,299993,1300,14.657,NO,KAP12_U010_S299993_1300.csv,2026-09-10 19:24:13.140000,56150468
U005,5%,299993,800,17.655,NO,KAP12_U005_S299993_800.csv,2026-09-11 17:39:30.897000,56170152
U005,5%,299993,850,16.24,NO,KAP12_U005_S299993_850.csv,2026-09-11 17:40:03.107000,56170160
U005,5%,299993,900,14.824,NO,KAP12_U005_S299993_900.csv,2026-09-11 17:40:35.103000,56170171
U005,5%,299993,950,17.156,NO,KAP12_U005_S299993_950.csv,2026-09-11 17:41:07.183000,56170183
U005,5%,299993,1000,19.321,SI,KAP12_U005_S299993_1000.csv,2026-09-11 17:41:39.360000,56170199
U005,5%,299993,1050,17.989,NO,KAP12_U005_S299993_1050.csv,2026-09-11 17:42:11.437000,56170217
U005,5%,299993,1100,16.739,NO,KAP12_U005_S299993_1100.csv,2026-09-11 17:42:43.467000,56170224
U005,5%,299993,1150,15.573,NO,KAP12_U005_S299993_1150.csv,2026-09-11 17:43:15.507000,56170237
U005,5%,299993,1200,14.241,NO,KAP12_U005_S299993_1200.csv,2026-09-11 17:43:47.353000,56170247
U005,5%,299993,1250,16.156,NO,KAP12_U005_S299993_1250.csv,2026-09-11 17:44:19.400000,56170258
U005,5%,299993,1300,14.741,NO,KAP12_U005_S299993_1300.csv,2026-09-11 17:44:51.383000,56170268
U001,1%,299993,800,24.318,SI,KAP12_U001_S299993_800.csv,2026-09-11 18:29:36.960000,56170976
U001,1%,299993,850,23.069,NO,KAP12_U001_S299993_850.csv,2026-09-11 18:30:08.993000,56170988
U001,1%,299993,900,21.736,NO,KAP12_U001_S299993_900.csv,2026-09-11 18:30:40.997000,56170994
U001,1%,299993,950,20.154,NO,KAP12_U001_S299993_950.csv,2026-09-11 18:31:13.150000,56170999
U001,1%,299993,1000,21.986,NO,KAP12_U001_S299993_1000.csv,2026-09-11 18:31:45.187000,56171007
U001,1%,299993,1050,21.07,NO,KAP12_U001_S299993_1050.csv,2026-09-11 18:32:17.210000,56171011
U001,1%,299993,1100,20.154,NO,KAP12_U001_S299993_1100.csv,2026-09-11 18:32:49.233000,56171019
U001,1%,299993,1150,19.155,NO,KAP12_U001_S299993_1150.csv,2026-09-11 18:33:21.170000,56171023
U001,1%,299993,1200,17.905,NO,KAP12_U001_S299993_1200.csv,2026-09-11 18:33:53.107000,56171027
U001,1%,299993,1250,16.323,NO,KAP12_U001_S299993_1250.csv,2026-09-11 18:34:25.280000,56171032
U001,1%,299993,1300,18.322,NO,KAP12_U001_S299993_1300.csv,2026-09-11 18:34:57.463000,56171038
