ref,fileName,date,description,status,publicScore,privateScore
56131148,KAP12_B100_S299993_1000.csv,2026-09-09 21:29:17.047000,envios=1000  semilla=299993,SubmissionStatus.COMPLETE,21.903,
56131157,KAP12_B100_S299993_1050.csv,2026-09-09 21:29:48.953000,envios=1050  semilla=299993,SubmissionStatus.COMPLETE,21.070,
56131159,KAP12_B100_S299993_1100.csv,2026-09-09 21:30:20.967000,envios=1100  semilla=299993,SubmissionStatus.COMPLETE,20.237,
56131164,KAP12_B100_S299993_1150.csv,2026-09-09 21:30:52.933000,envios=1150  semilla=299993,SubmissionStatus.COMPLETE,19.155,
56131169,KAP12_B100_S299993_1200.csv,2026-09-09 21:31:24.813000,envios=1200  semilla=299993,SubmissionStatus.COMPLETE,17.905,
56131176,KAP12_B100_S299993_1250.csv,2026-09-09 21:31:56.707000,envios=1250  semilla=299993,SubmissionStatus.COMPLETE,16.323,
56131186,KAP12_B100_S299993_1300.csv,2026-09-09 21:32:28.663000,envios=1300  semilla=299993,SubmissionStatus.COMPLETE,15.157,
56131120,KAP12_B100_S299993_800.csv,2026-09-09 21:27:09.217000,envios=800  semilla=299993,SubmissionStatus.COMPLETE,24.068,
56131132,KAP12_B100_S299993_850.csv,2026-09-09 21:27:41.290000,envios=850  semilla=299993,SubmissionStatus.COMPLETE,23.069,
56131139,KAP12_B100_S299993_900.csv,2026-09-09 21:28:13.253000,envios=900  semilla=299993,SubmissionStatus.COMPLETE,21.903,
56131141,KAP12_B100_S299993_950.csv,2026-09-09 21:28:45.130000,envios=950  semilla=299993,SubmissionStatus.COMPLETE,20.321,
56171007,KAP12_U001_S299993_1000.csv,2026-09-11 18:31:45.187000,envios=1000  semilla=299993,SubmissionStatus.COMPLETE,21.986,
56171011,KAP12_U001_S299993_1050.csv,2026-09-11 18:32:17.210000,envios=1050  semilla=299993,SubmissionStatus.COMPLETE,21.070,
56171019,KAP12_U001_S299993_1100.csv,2026-09-11 18:32:49.233000,envios=1100  semilla=299993,SubmissionStatus.COMPLETE,20.154,
56171023,KAP12_U001_S299993_1150.csv,2026-09-11 18:33:21.170000,envios=1150  semilla=299993,SubmissionStatus.COMPLETE,19.155,
56171027,KAP12_U001_S299993_1200.csv,2026-09-11 18:33:53.107000,envios=1200  semilla=299993,SubmissionStatus.COMPLETE,17.905,
56171032,KAP12_U001_S299993_1250.csv,2026-09-11 18:34:25.280000,envios=1250  semilla=299993,SubmissionStatus.COMPLETE,16.323,
56171038,KAP12_U001_S299993_1300.csv,2026-09-11 18:34:57.463000,envios=1300  semilla=299993,SubmissionStatus.COMPLETE,18.322,
56170976,KAP12_U001_S299993_800.csv,2026-09-11 18:29:36.960000,envios=800  semilla=299993,SubmissionStatus.COMPLETE,24.318,
56170988,KAP12_U001_S299993_850.csv,2026-09-11 18:30:08.993000,envios=850  semilla=299993,SubmissionStatus.COMPLETE,23.069,
56170994,KAP12_U001_S299993_900.csv,2026-09-11 18:30:40.997000,envios=900  semilla=299993,SubmissionStatus.COMPLETE,21.736,
56170999,KAP12_U001_S299993_950.csv,2026-09-11 18:31:13.150000,envios=950  semilla=299993,SubmissionStatus.COMPLETE,20.154,
56170199,KAP12_U005_S299993_1000.csv,2026-09-11 17:41:39.360000,envios=1000  semilla=299993,SubmissionStatus.COMPLETE,19.321,
56170217,KAP12_U005_S299993_1050.csv,2026-09-11 17:42:11.437000,envios=1050  semilla=299993,SubmissionStatus.COMPLETE,17.989,
56170224,KAP12_U005_S299993_1100.csv,2026-09-11 17:42:43.467000,envios=1100  semilla=299993,SubmissionStatus.COMPLETE,16.739,
56170237,KAP12_U005_S299993_1150.csv,2026-09-11 17:43:15.507000,envios=1150  semilla=299993,SubmissionStatus.COMPLETE,15.573,
56170247,KAP12_U005_S299993_1200.csv,2026-09-11 17:43:47.353000,envios=1200  semilla=299993,SubmissionStatus.COMPLETE,14.241,
56170258,KAP12_U005_S299993_1250.csv,2026-09-11 17:44:19.400000,envios=1250  semilla=299993,SubmissionStatus.COMPLETE,16.156,
56170268,KAP12_U005_S299993_1300.csv,2026-09-11 17:44:51.383000,envios=1300  semilla=299993,SubmissionStatus.COMPLETE,14.741,
56170152,KAP12_U005_S299993_800.csv,2026-09-11 17:39:30.897000,envios=800  semilla=299993,SubmissionStatus.COMPLETE,17.655,
56170160,KAP12_U005_S299993_850.csv,2026-09-11 17:40:03.107000,envios=850  semilla=299993,SubmissionStatus.COMPLETE,16.240,
56170171,KAP12_U005_S299993_900.csv,2026-09-11 17:40:35.103000,envios=900  semilla=299993,SubmissionStatus.COMPLETE,14.824,
56170183,KAP12_U005_S299993_950.csv,2026-09-11 17:41:07.183000,envios=950  semilla=299993,SubmissionStatus.COMPLETE,17.156,
56150428,KAP12_U010_S299993_1000.csv,2026-09-10 19:21:00.520000,envios=1000  semilla=299993,SubmissionStatus.COMPLETE,19.071,
56150434,KAP12_U010_S299993_1050.csv,2026-09-10 19:21:32.530000,envios=1050  semilla=299993,SubmissionStatus.COMPLETE,18.072,
56150440,KAP12_U010_S299993_1100.csv,2026-09-10 19:22:04.633000,envios=1100  semilla=299993,SubmissionStatus.COMPLETE,16.906,
56150453,KAP12_U010_S299993_1150.csv,2026-09-10 19:22:36.783000,envios=1150  semilla=299993,SubmissionStatus.COMPLETE,18.905,
56150458,KAP12_U010_S299993_1200.csv,2026-09-10 19:23:08.787000,envios=1200  semilla=299993,SubmissionStatus.COMPLETE,17.572,
56150463,KAP12_U010_S299993_1250.csv,2026-09-10 19:23:40.943000,envios=1250  semilla=299993,SubmissionStatus.COMPLETE,16.323,
56150468,KAP12_U010_S299993_1300.csv,2026-09-10 19:24:13.140000,envios=1300  semilla=299993,SubmissionStatus.COMPLETE,14.657,
