ref,fileName,date,description,status,publicScore,privateScore
56136111,KAP12_B100_S602257_1000.csv,2026-09-10 03:16:20.850000,envios=1000  semilla=602257,SubmissionStatus.COMPLETE,19.321,
56136122,KAP12_B100_S602257_1050.csv,2026-09-10 03:16:53.090000,envios=1050  semilla=602257,SubmissionStatus.COMPLETE,21.153,
56136131,KAP12_B100_S602257_1100.csv,2026-09-10 03:17:25.273000,envios=1100  semilla=602257,SubmissionStatus.COMPLETE,20.071,
56136141,KAP12_B100_S602257_1150.csv,2026-09-10 03:17:57.533000,envios=1150  semilla=602257,SubmissionStatus.COMPLETE,18.572,
56136149,KAP12_B100_S602257_1200.csv,2026-09-10 03:18:29.683000,envios=1200  semilla=602257,SubmissionStatus.COMPLETE,17.322,
56136161,KAP12_B100_S602257_1250.csv,2026-09-10 03:19:01.857000,envios=1250  semilla=602257,SubmissionStatus.COMPLETE,19.238,
56136170,KAP12_B100_S602257_1300.csv,2026-09-10 03:19:33.987000,envios=1300  semilla=602257,SubmissionStatus.COMPLETE,17.905,
56136073,KAP12_B100_S602257_800.csv,2026-09-10 03:14:11.743000,envios=800  semilla=602257,SubmissionStatus.COMPLETE,20.321,
56136079,KAP12_B100_S602257_850.csv,2026-09-10 03:14:43.997000,envios=850  semilla=602257,SubmissionStatus.COMPLETE,22.403,
56136087,KAP12_B100_S602257_900.csv,2026-09-10 03:15:16.180000,envios=900  semilla=602257,SubmissionStatus.COMPLETE,21.403,
56136104,KAP12_B100_S602257_950.csv,2026-09-10 03:15:48.613000,envios=950  semilla=602257,SubmissionStatus.COMPLETE,20.154,
56136754,KAP12_U001_S602257_1000.csv,2026-09-10 03:52:47.120000,envios=1000  semilla=602257,SubmissionStatus.COMPLETE,15.324,
56136760,KAP12_U001_S602257_1050.csv,2026-09-10 03:53:19.263000,envios=1050  semilla=602257,SubmissionStatus.COMPLETE,13.991,
56136766,KAP12_U001_S602257_1100.csv,2026-09-10 03:53:51.413000,envios=1100  semilla=602257,SubmissionStatus.COMPLETE,19.571,
56136774,KAP12_U001_S602257_1150.csv,2026-09-10 03:54:23.667000,envios=1150  semilla=602257,SubmissionStatus.COMPLETE,18.572,
56136784,KAP12_U001_S602257_1200.csv,2026-09-10 03:54:55.880000,envios=1200  semilla=602257,SubmissionStatus.COMPLETE,20.820,
56136791,KAP12_U001_S602257_1250.csv,2026-09-10 03:55:27.990000,envios=1250  semilla=602257,SubmissionStatus.COMPLETE,19.738,
56136804,KAP12_U001_S602257_1300.csv,2026-09-10 03:56:00.037000,envios=1300  semilla=602257,SubmissionStatus.COMPLETE,21.403,
56136728,KAP12_U001_S602257_800.csv,2026-09-10 03:50:38.417000,envios=800  semilla=602257,SubmissionStatus.COMPLETE,20.321,
56136733,KAP12_U001_S602257_850.csv,2026-09-10 03:51:10.457000,envios=850  semilla=602257,SubmissionStatus.COMPLETE,19.155,
56136742,KAP12_U001_S602257_900.csv,2026-09-10 03:51:42.633000,envios=900  semilla=602257,SubmissionStatus.COMPLETE,18.155,
56136748,KAP12_U001_S602257_950.csv,2026-09-10 03:52:14.853000,envios=950  semilla=602257,SubmissionStatus.COMPLETE,16.490,
56136630,KAP12_U005_S602257_1000.csv,2026-09-10 03:44:56.470000,envios=1000  semilla=602257,SubmissionStatus.COMPLETE,18.572,
56136632,KAP12_U005_S602257_1050.csv,2026-09-10 03:45:28.567000,envios=1050  semilla=602257,SubmissionStatus.COMPLETE,17.239,
56136638,KAP12_U005_S602257_1100.csv,2026-09-10 03:46:00.777000,envios=1100  semilla=602257,SubmissionStatus.COMPLETE,15.657,
56136642,KAP12_U005_S602257_1150.csv,2026-09-10 03:46:33.047000,envios=1150  semilla=602257,SubmissionStatus.COMPLETE,14.741,
56136659,KAP12_U005_S602257_1200.csv,2026-09-10 03:47:05.137000,envios=1200  semilla=602257,SubmissionStatus.COMPLETE,16.739,
56136677,KAP12_U005_S602257_1250.csv,2026-09-10 03:47:37.217000,envios=1250  semilla=602257,SubmissionStatus.COMPLETE,15.823,
56136686,KAP12_U005_S602257_1300.csv,2026-09-10 03:48:09.327000,envios=1300  semilla=602257,SubmissionStatus.COMPLETE,18.072,
56136600,KAP12_U005_S602257_800.csv,2026-09-10 03:42:47.860000,envios=800  semilla=602257,SubmissionStatus.COMPLETE,17.239,
56136606,KAP12_U005_S602257_850.csv,2026-09-10 03:43:20.047000,envios=850  semilla=602257,SubmissionStatus.COMPLETE,19.488,
56136619,KAP12_U005_S602257_900.csv,2026-09-10 03:43:52.150000,envios=900  semilla=602257,SubmissionStatus.COMPLETE,21.487,
56136625,KAP12_U005_S602257_950.csv,2026-09-10 03:44:24.253000,envios=950  semilla=602257,SubmissionStatus.COMPLETE,19.904,
56136481,KAP12_U010_S602257_1000.csv,2026-09-10 03:36:35.293000,envios=1000  semilla=602257,SubmissionStatus.COMPLETE,18.655,
56136491,KAP12_U010_S602257_1050.csv,2026-09-10 03:37:07.473000,envios=1050  semilla=602257,SubmissionStatus.COMPLETE,17.572,
56136502,KAP12_U010_S602257_1100.csv,2026-09-10 03:37:39.627000,envios=1100  semilla=602257,SubmissionStatus.COMPLETE,16.073,
56136513,KAP12_U010_S602257_1150.csv,2026-09-10 03:38:11.853000,envios=1150  semilla=602257,SubmissionStatus.COMPLETE,18.155,
56136524,KAP12_U010_S602257_1200.csv,2026-09-10 03:38:43.990000,envios=1200  semilla=602257,SubmissionStatus.COMPLETE,20.071,
56136533,KAP12_U010_S602257_1250.csv,2026-09-10 03:39:16.033000,envios=1250  semilla=602257,SubmissionStatus.COMPLETE,22.069,
56136541,KAP12_U010_S602257_1300.csv,2026-09-10 03:39:48.087000,envios=1300  semilla=602257,SubmissionStatus.COMPLETE,20.321,
56136453,KAP12_U010_S602257_800.csv,2026-09-10 03:34:26.487000,envios=800  semilla=602257,SubmissionStatus.COMPLETE,20.404,
56136460,KAP12_U010_S602257_850.csv,2026-09-10 03:34:58.827000,envios=850  semilla=602257,SubmissionStatus.COMPLETE,22.403,
56136467,KAP12_U010_S602257_900.csv,2026-09-10 03:35:31.060000,envios=900  semilla=602257,SubmissionStatus.COMPLETE,21.153,
56136476,KAP12_U010_S602257_950.csv,2026-09-10 03:36:03.213000,envios=950  semilla=602257,SubmissionStatus.COMPLETE,19.904,
56136318,KAP12_U040_S602257_1000.csv,2026-09-10 03:27:44.307000,envios=1000  semilla=602257,SubmissionStatus.COMPLETE,18.655,
56136333,KAP12_U040_S602257_1050.csv,2026-09-10 03:28:16.637000,envios=1050  semilla=602257,SubmissionStatus.COMPLETE,17.239,
56136347,KAP12_U040_S602257_1100.csv,2026-09-10 03:28:48.687000,envios=1100  semilla=602257,SubmissionStatus.COMPLETE,15.907,
56136361,KAP12_U040_S602257_1150.csv,2026-09-10 03:29:20.900000,envios=1150  semilla=602257,SubmissionStatus.COMPLETE,17.905,
56136372,KAP12_U040_S602257_1200.csv,2026-09-10 03:29:53.087000,envios=1200  semilla=602257,SubmissionStatus.COMPLETE,20.071,
56136384,KAP12_U040_S602257_1250.csv,2026-09-10 03:30:25.153000,envios=1250  semilla=602257,SubmissionStatus.COMPLETE,21.570,
56136393,KAP12_U040_S602257_1300.csv,2026-09-10 03:30:57.413000,envios=1300  semilla=602257,SubmissionStatus.COMPLETE,20.321,
56136276,KAP12_U040_S602257_800.csv,2026-09-10 03:25:35.287000,envios=800  semilla=602257,SubmissionStatus.COMPLETE,20.404,
56136285,KAP12_U040_S602257_850.csv,2026-09-10 03:26:07.593000,envios=850  semilla=602257,SubmissionStatus.COMPLETE,22.403,
56136295,KAP12_U040_S602257_900.csv,2026-09-10 03:26:39.927000,envios=900  semilla=602257,SubmissionStatus.COMPLETE,21.153,
56136304,KAP12_U040_S602257_950.csv,2026-09-10 03:27:12.107000,envios=950  semilla=602257,SubmissionStatus.COMPLETE,20.071,
