ref,fileName,date,description,status,publicScore,privateScore
56177911,KAP12_U005_S742801_1050.csv,2026-09-12 03:46:50.563000,envios=1050  semilla=742801,SubmissionStatus.COMPLETE,20.321,
56177918,KAP12_U005_S742801_1100.csv,2026-09-12 03:47:22.717000,envios=1100  semilla=742801,SubmissionStatus.COMPLETE,19.571,
56177926,KAP12_U005_S742801_1150.csv,2026-09-12 03:47:54.903000,envios=1150  semilla=742801,SubmissionStatus.COMPLETE,18.322,
56177934,KAP12_U005_S742801_1200.csv,2026-09-12 03:48:27.033000,envios=1200  semilla=742801,SubmissionStatus.COMPLETE,17.239,
56177947,KAP12_U005_S742801_1250.csv,2026-09-12 03:48:59.210000,envios=1250  semilla=742801,SubmissionStatus.COMPLETE,16.156,
56177954,KAP12_U005_S742801_1300.csv,2026-09-12 03:49:31.303000,envios=1300  semilla=742801,SubmissionStatus.COMPLETE,18.238,
56177877,KAP12_U005_S742801_800.csv,2026-09-12 03:44:10.003000,envios=800  semilla=742801,SubmissionStatus.COMPLETE,14.074,
56177884,KAP12_U005_S742801_850.csv,2026-09-12 03:44:42.163000,envios=850  semilla=742801,SubmissionStatus.COMPLETE,13.075,
56177890,KAP12_U005_S742801_900.csv,2026-09-12 03:45:14.250000,envios=900  semilla=742801,SubmissionStatus.COMPLETE,12.076,
56177896,KAP12_U005_S742801_950.csv,2026-09-12 03:45:46.347000,envios=950  semilla=742801,SubmissionStatus.COMPLETE,13.991,
56177791,KAP12_U010_S742801_1000.csv,2026-09-12 03:38:48.537000,envios=1000  semilla=742801,SubmissionStatus.COMPLETE,18.821,
56177801,KAP12_U010_S742801_1050.csv,2026-09-12 03:39:20.613000,envios=1050  semilla=742801,SubmissionStatus.COMPLETE,17.322,
56177810,KAP12_U010_S742801_1100.csv,2026-09-12 03:39:52.897000,envios=1100  semilla=742801,SubmissionStatus.COMPLETE,19.571,
56177816,KAP12_U010_S742801_1150.csv,2026-09-12 03:40:24.957000,envios=1150  semilla=742801,SubmissionStatus.COMPLETE,18.655,
56177825,KAP12_U010_S742801_1200.csv,2026-09-12 03:40:56.983000,envios=1200  semilla=742801,SubmissionStatus.COMPLETE,17.406,
56177831,KAP12_U010_S742801_1250.csv,2026-09-12 03:41:29.027000,envios=1250  semilla=742801,SubmissionStatus.COMPLETE,16.240,
56177839,KAP12_U010_S742801_1300.csv,2026-09-12 03:42:01.133000,envios=1300  semilla=742801,SubmissionStatus.COMPLETE,18.238,
56177737,KAP12_U010_S742801_800.csv,2026-09-12 03:36:39.930000,envios=800  semilla=742801,SubmissionStatus.COMPLETE,13.991,
56177751,KAP12_U010_S742801_850.csv,2026-09-12 03:37:12.090000,envios=850  semilla=742801,SubmissionStatus.COMPLETE,12.908,
56177766,KAP12_U010_S742801_900.csv,2026-09-12 03:37:44.230000,envios=900  semilla=742801,SubmissionStatus.COMPLETE,11.992,
56177780,KAP12_U010_S742801_950.csv,2026-09-12 03:38:16.473000,envios=950  semilla=742801,SubmissionStatus.COMPLETE,13.908,
56177604,KAP12_U040_S742801_1000.csv,2026-09-12 03:30:35.830000,envios=1000  semilla=742801,SubmissionStatus.COMPLETE,19.155,
56177609,KAP12_U040_S742801_1050.csv,2026-09-12 03:31:07.863000,envios=1050  semilla=742801,SubmissionStatus.COMPLETE,20.654,
56177620,KAP12_U040_S742801_1100.csv,2026-09-12 03:31:39.967000,envios=1100  semilla=742801,SubmissionStatus.COMPLETE,19.488,
56177628,KAP12_U040_S742801_1150.csv,2026-09-12 03:32:12.097000,envios=1150  semilla=742801,SubmissionStatus.COMPLETE,18.488,
56177638,KAP12_U040_S742801_1200.csv,2026-09-12 03:32:44.317000,envios=1200  semilla=742801,SubmissionStatus.COMPLETE,17.322,
56177651,KAP12_U040_S742801_1250.csv,2026-09-12 03:33:16.470000,envios=1250  semilla=742801,SubmissionStatus.COMPLETE,16.406,
56177667,KAP12_U040_S742801_1300.csv,2026-09-12 03:33:48.560000,envios=1300  semilla=742801,SubmissionStatus.COMPLETE,14.741,
56177575,KAP12_U040_S742801_800.csv,2026-09-12 03:28:27.417000,envios=800  semilla=742801,SubmissionStatus.COMPLETE,13.991,
56177582,KAP12_U040_S742801_850.csv,2026-09-12 03:28:59.643000,envios=850  semilla=742801,SubmissionStatus.COMPLETE,13.075,
56177591,KAP12_U040_S742801_900.csv,2026-09-12 03:29:31.650000,envios=900  semilla=742801,SubmissionStatus.COMPLETE,12.159,
56177595,KAP12_U040_S742801_950.csv,2026-09-12 03:30:03.740000,envios=950  semilla=742801,SubmissionStatus.COMPLETE,20.654,
