"escenario_codigo","escenario","semilla","corte","ganancia","es_maximo","fileName","date","ref","sem_nro"
"U040","40%",480013,850,19.821,"NO","KAP12_U040_S480013_850.csv","2026-09-10 18:18:03.293000",56149678,10
"U040","40%",480013,900,18.738,"NO","KAP12_U040_S480013_900.csv","2026-09-10 18:18:35.353000",56149687,10
"U040","40%",480013,950,20.487,"NO","KAP12_U040_S480013_950.csv","2026-09-10 18:19:07.470000",56149693,10
"U040","40%",480013,1000,19.238,"NO","KAP12_U040_S480013_1000.csv","2026-09-10 18:19:39.583000",56149700,10
"U040","40%",480013,1050,17.322,"NO","KAP12_U040_S480013_1050.csv","2026-09-10 18:20:11.790000",56149705,10
"U040","40%",480013,1100,16.49,"NO","KAP12_U040_S480013_1100.csv","2026-09-10 18:20:43.817000",56149713,10
"U040","40%",480013,1150,14.99,"NO","KAP12_U040_S480013_1150.csv","2026-09-10 18:21:15.873000",56149717,10
"U040","40%",480013,1200,13.824,"NO","KAP12_U040_S480013_1200.csv","2026-09-10 18:21:48.060000",56149722,10
"U040","40%",480013,1250,12.325,"NO","KAP12_U040_S480013_1250.csv","2026-09-10 18:22:20.200000",56149727,10
"U040","40%",480013,1300,14.657,"NO","KAP12_U040_S480013_1300.csv","2026-09-10 18:22:52.363000",56149733,10
"U010","10%",480013,800,17.989,"NO","KAP12_U010_S480013_800.csv","2026-09-10 19:29:40.373000",56150549,10
"U010","10%",480013,850,19.987,"SI","KAP12_U010_S480013_850.csv","2026-09-10 19:30:12.453000",56150557,10
"U010","10%",480013,900,18.238,"NO","KAP12_U010_S480013_900.csv","2026-09-10 19:30:44.470000",56150561,10
"U010","10%",480013,950,16.656,"NO","KAP12_U010_S480013_950.csv","2026-09-10 19:31:16.463000",56150571,10
"U010","10%",480013,1000,18.655,"NO","KAP12_U010_S480013_1000.csv","2026-09-10 19:31:48.430000",56150579,10
"U010","10%",480013,1050,17.239,"NO","KAP12_U010_S480013_1050.csv","2026-09-10 19:32:20.477000",56150587,10
"U010","10%",480013,1100,16.073,"NO","KAP12_U010_S480013_1100.csv","2026-09-10 19:32:52.460000",56150592,10
"U010","10%",480013,1150,14.657,"NO","KAP12_U010_S480013_1150.csv","2026-09-10 19:33:24.430000",56150599,10
"U010","10%",480013,1200,13.658,"NO","KAP12_U010_S480013_1200.csv","2026-09-10 19:33:56.410000",56150605,10
"U010","10%",480013,1250,11.992,"NO","KAP12_U010_S480013_1250.csv","2026-09-10 19:34:28.507000",56150610,10
"U010","10%",480013,1300,11.243,"NO","KAP12_U010_S480013_1300.csv","2026-09-10 19:35:00.607000",56150615,10
"U005","5%",480013,800,14.407,"NO","KAP12_U005_S480013_800.csv","2026-09-11 17:49:43.110000",56170359,10
"U005","5%",480013,850,12.825,"NO","KAP12_U005_S480013_850.csv","2026-09-11 17:50:15.217000",56170373,10
"U005","5%",480013,900,17.989,"NO","KAP12_U005_S480013_900.csv","2026-09-11 17:50:47.087000",56170385,10
"U005","5%",480013,950,20.404,"SI","KAP12_U005_S480013_950.csv","2026-09-11 17:51:19.043000",56170394,10
"U005","5%",480013,1000,19.321,"NO","KAP12_U005_S480013_1000.csv","2026-09-11 17:51:51.013000",56170407,10
"U005","5%",480013,1050,18.238,"NO","KAP12_U005_S480013_1050.csv","2026-09-11 17:52:23.147000",56170423,10
"U005","5%",480013,1100,17.239,"NO","KAP12_U005_S480013_1100.csv","2026-09-11 17:52:55.217000",56170431,10
"U005","5%",480013,1150,18.821,"NO","KAP12_U005_S480013_1150.csv","2026-09-11 17:53:27.123000",56170437,10
"U005","5%",480013,1200,16.989,"NO","KAP12_U005_S480013_1200.csv","2026-09-11 17:53:59.167000",56170451,10
"U005","5%",480013,1250,15.573,"NO","KAP12_U005_S480013_1250.csv","2026-09-11 17:54:31.300000",56170463,10
"U005","5%",480013,1300,14.491,"NO","KAP12_U005_S480013_1300.csv","2026-09-11 17:55:03.427000",56170470,10
"U001","1%",480013,800,14.324,"NO","KAP12_U001_S480013_800.csv","2026-09-11 18:39:13.827000",56171109,10
"U001","1%",480013,850,16.073,"NO","KAP12_U001_S480013_850.csv","2026-09-11 18:39:45.797000",56171118,10
"U001","1%",480013,900,17.822,"NO","KAP12_U001_S480013_900.csv","2026-09-11 18:40:17.770000",56171123,10
"U001","1%",480013,950,16.989,"NO","KAP12_U001_S480013_950.csv","2026-09-11 18:40:49.917000",56171135,10
"U001","1%",480013,1000,18.988,"NO","KAP12_U001_S480013_1000.csv","2026-09-11 18:41:21.923000",56171148,10
"U001","1%",480013,1050,17.989,"NO","KAP12_U001_S480013_1050.csv","2026-09-11 18:41:53.940000",56171155,10
"U001","1%",480013,1100,20.237,"SI","KAP12_U001_S480013_1100.csv","2026-09-11 18:42:25.920000",56171159,10
"U001","1%",480013,1150,18.405,"NO","KAP12_U001_S480013_1150.csv","2026-09-11 18:42:57.953000",56171163,10
"U001","1%",480013,1200,16.823,"NO","KAP12_U001_S480013_1200.csv","2026-09-11 18:43:29.897000",56171168,10
"U001","1%",480013,1250,15.657,"NO","KAP12_U001_S480013_1250.csv","2026-09-11 18:44:01.913000",56171179,10
"U001","1%",480013,1300,14.657,"NO","KAP12_U001_S480013_1300.csv","2026-09-11 18:44:33.923000",56171185,10
"B100","100%",659999,800,10.743,"NO","KAP12_B100_S659999_800.csv","2026-09-09 22:27:05.783000",56131820,11
"B100","100%",659999,850,9.744,"NO","KAP12_B100_S659999_850.csv","2026-09-09 22:27:37.920000",56131825,11
"B100","100%",659999,900,12.076,"NO","KAP12_B100_S659999_900.csv","2026-09-09 22:28:09.940000",56131832,11
"B100","100%",659999,950,13.908,"NO","KAP12_B100_S659999_950.csv","2026-09-09 22:28:41.867000",56131836,11
"B100","100%",659999,1000,18.905,"NO","KAP12_B100_S659999_1000.csv","2026-09-09 22:29:13.890000",56131840,11
"B100","100%",659999,1050,20.987,"SI","KAP12_B100_S659999_1050.csv","2026-09-09 22:29:45.810000",56131843,11
"B100","100%",659999,1100,19.987,"NO","KAP12_B100_S659999_1100.csv","2026-09-09 22:30:17.760000",56131845,11
"B100","100%",659999,1150,18.821,"NO","KAP12_B100_S659999_1150.csv","2026-09-09 22:30:49.657000",56131849,11
"B100","100%",659999,1200,17.322,"NO","KAP12_B100_S659999_1200.csv","2026-09-09 22:31:21.623000",56131855,11
"B100","100%",659999,1250,15.99,"NO","KAP12_B100_S659999_1250.csv","2026-09-09 22:31:53.607000",56131864,11
"B100","100%",659999,1300,14.074,"NO","KAP12_B100_S659999_1300.csv","2026-09-09 22:32:25.553000",56131867,11
"U040","40%",659999,800,14.241,"NO","KAP12_U040_S659999_800.csv","2026-09-10 18:34:58.583000",56149865,11
"U040","40%",659999,850,13.325,"NO","KAP12_U040_S659999_850.csv","2026-09-10 18:35:30.677000",56149873,11
"U040","40%",659999,900,15.157,"NO","KAP12_U040_S659999_900.csv","2026-09-10 18:36:02.787000",56149880,11
"U040","40%",659999,950,17.156,"NO","KAP12_U040_S659999_950.csv","2026-09-10 18:36:34.833000",56149883,11
"U040","40%",659999,1000,15.823,"NO","KAP12_U040_S659999_1000.csv","2026-09-10 18:37:06.973000",56149887,11
"U040","40%",659999,1050,14.407,"NO","KAP12_U040_S659999_1050.csv","2026-09-10 18:37:38.970000",56149898,11
"U040","40%",659999,1100,12.659,"NO","KAP12_U040_S659999_1100.csv","2026-09-10 18:38:11.033000",56149902,11
"U040","40%",659999,1150,11.576,"NO","KAP12_U040_S659999_1150.csv","2026-09-10 18:38:43.097000",56149910,11
"U040","40%",659999,1200,13.491,"NO","KAP12_U040_S659999_1200.csv","2026-09-10 18:39:15.247000",56149919,11
"U040","40%",659999,1250,19.071,"NO","KAP12_U040_S659999_1250.csv","2026-09-10 18:39:47.317000",56149929,11
"U040","40%",659999,1300,21.32,"SI","KAP12_U040_S659999_1300.csv","2026-09-10 18:40:19.413000",56149939,11
"U010","10%",659999,800,10.327,"NO","KAP12_U010_S659999_800.csv","2026-09-10 19:40:01.437000",56150679,11
"U010","10%",659999,850,12.742,"NO","KAP12_U010_S659999_850.csv","2026-09-10 19:40:33.387000",56150690,11
"U010","10%",659999,900,14.99,"NO","KAP12_U010_S659999_900.csv","2026-09-10 19:41:05.283000",56150698,11
"U010","10%",659999,950,13.741,"NO","KAP12_U010_S659999_950.csv","2026-09-10 19:41:37.337000",56150703,11
"U010","10%",659999,1000,15.49,"NO","KAP12_U010_S659999_1000.csv","2026-09-10 19:42:09.293000",56150709,11
"U010","10%",659999,1050,20.987,"NO","KAP12_U010_S659999_1050.csv","2026-09-10 19:42:41.410000",56150717,11
"U010","10%",659999,1100,22.819,"SI","KAP12_U010_S659999_1100.csv","2026-09-10 19:43:13.600000",56150720,11
"U010","10%",659999,1150,21.736,"NO","KAP12_U010_S659999_1150.csv","2026-09-10 19:43:45.500000",56150729,11
"U010","10%",659999,1200,20.57,"NO","KAP12_U010_S659999_1200.csv","2026-09-10 19:44:17.543000",56150734,11
"U010","10%",659999,1250,19.738,"NO","KAP12_U010_S659999_1250.csv","2026-09-10 19:44:49.593000",56150742,11
"U010","10%",659999,1300,18.572,"NO","KAP12_U010_S659999_1300.csv","2026-09-10 19:45:21.787000",56150750,11
"U005","5%",659999,800,10.91,"NO","KAP12_U005_S659999_800.csv","2026-09-11 18:00:04.230000",56170543,11
"U005","5%",659999,850,9.827,"NO","KAP12_U005_S659999_850.csv","2026-09-11 18:00:36.220000",56170553,11
"U005","5%",659999,900,11.992,"NO","KAP12_U005_S659999_900.csv","2026-09-11 18:01:08.240000",56170563,11
"U005","5%",659999,950,13.824,"NO","KAP12_U005_S659999_950.csv","2026-09-11 18:01:40.323000",56170580,11
"U005","5%",659999,1000,15.74,"NO","KAP12_U005_S659999_1000.csv","2026-09-11 18:02:12.677000",56170590,11
"U005","5%",659999,1050,17.655,"NO","KAP12_U005_S659999_1050.csv","2026-09-11 18:02:44.720000",56170602,11
"U005","5%",659999,1100,19.904,"SI","KAP12_U005_S659999_1100.csv","2026-09-11 18:03:17.410000",56170609,11
"U005","5%",659999,1150,18.738,"NO","KAP12_U005_S659999_1150.csv","2026-09-11 18:03:49.520000",56170618,11
"U005","5%",659999,1200,17.406,"NO","KAP12_U005_S659999_1200.csv","2026-09-11 18:04:21.463000",56170624,11
"U005","5%",659999,1250,15.907,"NO","KAP12_U005_S659999_1250.csv","2026-09-11 18:04:53.417000",56170629,11
"U005","5%",659999,1300,17.406,"NO","KAP12_U005_S659999_1300.csv","2026-09-11 18:05:25.463000",56170637,11
"U001","1%",659999,800,10.993,"NO","KAP12_U001_S659999_800.csv","2026-09-11 18:54:09.983000",56171275,11
"U001","1%",659999,850,15.74,"SI","KAP12_U001_S659999_850.csv","2026-09-11 18:54:42.307000",56171283,11
"U001","1%",659999,900,14.741,"NO","KAP12_U001_S659999_900.csv","2026-09-11 18:55:14.570000",56171293,11
"U001","1%",659999,950,13.491,"NO","KAP12_U001_S659999_950.csv","2026-09-11 18:55:46.853000",56171299,11
"U001","1%",659999,1000,12.159,"NO","KAP12_U001_S659999_1000.csv","2026-09-11 18:56:19.077000",56171310,11
"U001","1%",659999,1050,10.493,"NO","KAP12_U001_S659999_1050.csv","2026-09-11 18:56:51.243000",56171317,11
"U001","1%",659999,1100,9.244,"NO","KAP12_U001_S659999_1100.csv","2026-09-11 18:57:23.457000",56171320,11
"U001","1%",659999,1150,11.742,"NO","KAP12_U001_S659999_1150.csv","2026-09-11 18:57:55.373000",56171325,11
"U001","1%",659999,1200,10.993,"NO","KAP12_U001_S659999_1200.csv","2026-09-11 18:58:27.630000",56171329,11
"U001","1%",659999,1250,13.158,"NO","KAP12_U001_S659999_1250.csv","2026-09-11 18:58:59.687000",56171336,11
"U001","1%",659999,1300,11.992,"NO","KAP12_U001_S659999_1300.csv","2026-09-11 18:59:31.703000",56171341,11
"B100","100%",839999,800,17.739,"NO","KAP12_B100_S839999_800.csv","2026-09-09 22:42:15.260000",56131953,12
"B100","100%",839999,850,19.404,"SI","KAP12_B100_S839999_850.csv","2026-09-09 22:42:47.170000",56131956,12
"B100","100%",839999,900,18.322,"NO","KAP12_B100_S839999_900.csv","2026-09-09 22:43:19.130000",56131959,12
"B100","100%",839999,950,16.989,"NO","KAP12_B100_S839999_950.csv","2026-09-09 22:43:51.023000",56131966,12
"B100","100%",839999,1000,15.907,"NO","KAP12_B100_S839999_1000.csv","2026-09-09 22:44:23.150000",56131970,12
"B100","100%",839999,1050,17.572,"NO","KAP12_B100_S839999_1050.csv","2026-09-09 22:44:55.107000",56131974,12
"B100","100%",839999,1100,16.323,"NO","KAP12_B100_S839999_1100.csv","2026-09-09 22:45:27.067000",56131983,12
"B100","100%",839999,1150,15.324,"NO","KAP12_B100_S839999_1150.csv","2026-09-09 22:45:59.103000",56131990,12
"B100","100%",839999,1200,14.158,"NO","KAP12_B100_S839999_1200.csv","2026-09-09 22:46:31.003000",56131996,12
"B100","100%",839999,1250,16.323,"NO","KAP12_B100_S839999_1250.csv","2026-09-09 22:47:03.090000",56132001,12
"B100","100%",839999,1300,15.407,"NO","KAP12_B100_S839999_1300.csv","2026-09-09 22:47:34.997000",56132007,12
"U040","40%",839999,800,14.407,"NO","KAP12_U040_S839999_800.csv","2026-09-10 18:50:01.223000",56150084,12
"U040","40%",839999,850,16.156,"NO","KAP12_U040_S839999_850.csv","2026-09-10 18:50:33.337000",56150089,12
"U040","40%",839999,900,15.157,"NO","KAP12_U040_S839999_900.csv","2026-09-10 18:51:05.407000",56150095,12
"U040","40%",839999,950,17.239,"SI","KAP12_U040_S839999_950.csv","2026-09-10 18:51:37.377000",56150097,12
"U040","40%",839999,1000,15.657,"NO","KAP12_U040_S839999_1000.csv","2026-09-10 18:52:09.480000",56150100,12
"U040","40%",839999,1050,14.407,"NO","KAP12_U040_S839999_1050.csv","2026-09-10 18:52:41.540000",56150107,12
"U040","40%",839999,1100,16.656,"NO","KAP12_U040_S839999_1100.csv","2026-09-10 18:53:13.493000",56150116,12
"U040","40%",839999,1150,15.24,"NO","KAP12_U040_S839999_1150.csv","2026-09-10 18:53:45.493000",56150122,12
"U040","40%",839999,1200,14.657,"NO","KAP12_U040_S839999_1200.csv","2026-09-10 18:54:17.443000",56150128,12
"U040","40%",839999,1250,13.658,"NO","KAP12_U040_S839999_1250.csv","2026-09-10 18:54:49.613000",56150137,12
"U040","40%",839999,1300,15.823,"NO","KAP12_U040_S839999_1300.csv","2026-09-10 18:55:21.640000",56150141,12
"U010","10%",839999,800,14.657,"NO","KAP12_U010_S839999_800.csv","2026-09-10 19:52:26.657000",56150822,12
"U010","10%",839999,850,16.24,"NO","KAP12_U010_S839999_850.csv","2026-09-10 19:52:58.673000",56150826,12
"U010","10%",839999,900,18.322,"SI","KAP12_U010_S839999_900.csv","2026-09-10 19:53:30.637000",56150828,12
"U010","10%",839999,950,17.073,"NO","KAP12_U010_S839999_950.csv","2026-09-10 19:54:02.800000",56150835,12
"U010","10%",839999,1000,15.74,"NO","KAP12_U010_S839999_1000.csv","2026-09-10 19:54:34.740000",56150839,12
"U010","10%",839999,1050,17.989,"NO","KAP12_U010_S839999_1050.csv","2026-09-10 19:55:06.687000",56150844,12
"U010","10%",839999,1100,16.24,"NO","KAP12_U010_S839999_1100.csv","2026-09-10 19:55:38.793000",56150850,12
"U010","10%",839999,1150,15.324,"NO","KAP12_U010_S839999_1150.csv","2026-09-10 19:56:10.943000",56150854,12
"U010","10%",839999,1200,14.324,"NO","KAP12_U010_S839999_1200.csv","2026-09-10 19:56:43.117000",56150862,12
"U010","10%",839999,1250,12.908,"NO","KAP12_U010_S839999_1250.csv","2026-09-10 19:57:15.267000",56150866,12
"U010","10%",839999,1300,14.824,"NO","KAP12_U010_S839999_1300.csv","2026-09-10 19:57:47.337000",56150873,12
"U005","5%",839999,800,14.741,"NO","KAP12_U005_S839999_800.csv","2026-09-11 18:10:25.340000",56170713,12
"U005","5%",839999,850,16.156,"NO","KAP12_U005_S839999_850.csv","2026-09-11 18:10:57.483000",56170721,12
"U005","5%",839999,900,18.322,"SI","KAP12_U005_S839999_900.csv","2026-09-11 18:11:29.953000",56170729,12
"U005","5%",839999,950,16.989,"NO","KAP12_U005_S839999_950.csv","2026-09-11 18:12:01.873000",56170738,12
"U005","5%",839999,1000,15.823,"NO","KAP12_U005_S839999_1000.csv","2026-09-11 18:12:34.013000",56170747,12
"U005","5%",839999,1050,14.574,"NO","KAP12_U005_S839999_1050.csv","2026-09-11 18:13:06.050000",56170753,12
"U005","5%",839999,1100,16.406,"NO","KAP12_U005_S839999_1100.csv","2026-09-11 18:13:37.977000",56170769,12
"U005","5%",839999,1150,15.49,"NO","KAP12_U005_S839999_1150.csv","2026-09-11 18:14:09.953000",56170778,12
"U005","5%",839999,1200,14.407,"NO","KAP12_U005_S839999_1200.csv","2026-09-11 18:14:41.933000",56170781,12
"U005","5%",839999,1250,13.241,"NO","KAP12_U005_S839999_1250.csv","2026-09-11 18:15:13.937000",56170786,12
"U005","5%",839999,1300,14.824,"NO","KAP12_U005_S839999_1300.csv","2026-09-11 18:15:45.960000",56170794,12
"U001","1%",839999,800,17.739,"NO","KAP12_U001_S839999_800.csv","2026-09-12 01:36:21.450000",56175963,12
"U001","1%",839999,850,16.156,"NO","KAP12_U001_S839999_850.csv","2026-09-12 01:36:53.393000",56175973,12
"U001","1%",839999,900,18.072,"NO","KAP12_U001_S839999_900.csv","2026-09-12 01:37:25.440000",56175985,12
"U001","1%",839999,950,17.073,"NO","KAP12_U001_S839999_950.csv","2026-09-12 01:37:57.513000",56175991,12
"U001","1%",839999,1000,18.988,"SI","KAP12_U001_S839999_1000.csv","2026-09-12 01:38:29.513000",56175998,12
"U001","1%",839999,1050,17.989,"NO","KAP12_U001_S839999_1050.csv","2026-09-12 01:39:01.390000",56176004,12
"U001","1%",839999,1100,16.906,"NO","KAP12_U001_S839999_1100.csv","2026-09-12 01:39:33.333000",56176015,12
"U001","1%",839999,1150,15.573,"NO","KAP12_U001_S839999_1150.csv","2026-09-12 01:40:05.270000",56176020,12
"U001","1%",839999,1200,14.574,"NO","KAP12_U001_S839999_1200.csv","2026-09-12 01:40:37.290000",56176028,12
"U001","1%",839999,1250,13.658,"NO","KAP12_U001_S839999_1250.csv","2026-09-12 01:41:09.480000",56176034,12
"U001","1%",839999,1300,15.657,"NO","KAP12_U001_S839999_1300.csv","2026-09-12 01:41:41.570000",56176044,12
